newtaxon_1,newtaxon_2,newtaxon_3,newtaxon_4,newtaxon_5,newtaxon_6,newtaxon_7,newtaxon_8,newtaxon_9,newtaxon_10,newtaxon_11,newtaxon_12,newtaxon_13,newtaxon_14,newtaxon_15,newtaxon_16,newtaxon_17,newtaxon_18,newtaxon_19,newtaxon_20,newtaxon_21,newtaxon_22,newtaxon_23,newtaxon_24,newtaxon_25,newtaxon_26,newtaxon_27,newtaxon_28,newtaxon_29,newtaxon_30,newtaxon_31,newtaxon_32,newtaxon_33,newtaxon_34,newtaxon_35,newtaxon_36,newtaxon_37,newtaxon_38,newtaxon_39,newtaxon_40,newtaxon_41,newtaxon_42,newtaxon_43,newtaxon_44,newtaxon_45,newtaxon_46,newtaxon_47,newtaxon_48,newtaxon_49,newtaxon_50
0,0.05714285714285714,0.05714285714285714,0.009523809523809525,0,0.0380952380952381,0.009523809523809525,0,0.009523809523809525,0.0380952380952381,0,0,0.0380952380952381,0.009523809523809525,0,0.01904761904761905,0.009523809523809525,0.02857142857142857,0,0,0,0.009523809523809525,0.0380952380952381,0.06666666666666667,0.08571428571428572,0,0.0380952380952381,0,0,0.02857142857142857,0,0,0,0.01904761904761905,0.01904761904761905,0.009523809523809525,0.047619047619047616,0.01904761904761905,0.02857142857142857,0,0.05714285714285714,0.01904761904761905,0,0,0.047619047619047616,0.05714285714285714,0.009523809523809525,0.009523809523809525,0.06666666666666667,0
0,0,0,0.053763440860215055,0,0,0.06451612903225806,0,0,0,0.010752688172043012,0.07526881720430108,0,0,0,0,0,0,0.0967741935483871,0,0,0.021505376344086023,0,0,0.07526881720430108,0,0,0,0,0,0,0,0.03225806451612903,0,0,0,0,0,0,0.053763440860215055,0.1827956989247312,0,0.010752688172043012,0.07526881720430108,0,0,0.12903225806451613,0.08602150537634409,0,0.03225806451612903
0.030612244897959183,0,0.05102040816326531,0,0,0,0.02040816326530612,0,0,0,0,0,0,0,0,0.10204081632653061,0.02040816326530612,0.07142857142857142,0,0.030612244897959183,0.08163265306122448,0.02040816326530612,0,0.061224489795918366,0.16326530612244897,0,0.030612244897959183,0,0.02040816326530612,0.07142857142857142,0,0,0,0.01020408163265306,0.04081632653061224,0,0,0,0,0,0,0,0.04081632653061224,0,0.07142857142857142,0,0,0,0.030612244897959183,0.030612244897959183
0.019801980198019802,0,0,0.04950495049504951,0,0,0.009900990099009901,0.019801980198019802,0,0,0,0,0,0,0,0,0,0,0.09900990099009901,0,0.0297029702970297,0.019801980198019802,0.1188118811881188,0.0891089108910891,0.16831683168316833,0,0,0,0,0.06930693069306931,0.019801980198019802,0,0,0.019801980198019802,0,0,0,0.019801980198019802,0,0,0.039603960396039604,0.009900990099009901,0,0.039603960396039604,0.0594059405940594,0,0.0594059405940594,0,0,0.039603960396039604
0,0.027522935779816515,0,0,0,0,0,0.07339449541284404,0.08256880733944955,0,0,0.07339449541284404,0,0,0,0,0.05504587155963303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07339449541284404,0.009174311926605505,0.027522935779816515,0.03669724770642202,0.009174311926605505,0,0,0,0,0.027522935779816515,0,0,0.08256880733944955,0.11009174311926606,0.1559633027522936,0.1559633027522936,0,0,0,0
0.0660377358490566,0,0.07547169811320754,0,0,0,0.05660377358490566,0,0.009433962264150943,0,0.02830188679245283,0,0.009433962264150943,0.0660377358490566,0,0,0.018867924528301886,0.03773584905660377,0,0.03773584905660377,0.009433962264150943,0,0.05660377358490566,0,0.03773584905660377,0.009433962264150943,0,0.018867924528301886,0.02830188679245283,0.009433962264150943,0,0,0.04716981132075472,0.018867924528301886,0,0,0,0.02830188679245283,0.02830188679245283,0,0.02830188679245283,0,0.018867924528301886,0,0.018867924528301886,0.07547169811320754,0,0.1320754716981132,0.018867924528301886,0.009433962264150943
0.11214953271028037,0,0,0,0,0.028037383177570093,0.037383177570093455,0.018691588785046728,0,0.056074766355140186,0.018691588785046728,0,0.018691588785046728,0.07476635514018691,0,0.06542056074766354,0,0.08411214953271028,0.018691588785046728,0,0,0,0,0,0.037383177570093455,0,0.037383177570093455,0.009345794392523364,0.037383177570093455,0.018691588785046728,0.056074766355140186,0.018691588785046728,0,0,0.009345794392523364,0.009345794392523364,0,0,0,0,0,0.009345794392523364,0,0.04672897196261682,0.09345794392523364,0,0.056074766355140186,0,0.028037383177570093,0
0.10126582278481013,0,0.012658227848101266,0,0,0,0,0,0,0.02531645569620253,0,0,0,0.13924050632911392,0,0,0.21518987341772153,0.0379746835443038,0,0.21518987341772153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379746835443038,0,0,0,0,0,0,0,0,0,0,0,0,0.02531645569620253,0,0,0.189873417721519
0,0,0,0,0,0.009259259259259259,0,0.09259259259259259,0.027777777777777776,0.05555555555555555,0,0.027777777777777776,0.009259259259259259,0.046296296296296294,0.018518518518518517,0,0,0,0,0,0,0.009259259259259259,0.07407407407407407,0,0.027777777777777776,0,0.05555555555555555,0,0,0,0.018518518518518517,0.027777777777777776,0.027777777777777776,0,0,0.06481481481481481,0,0.027777777777777776,0.1111111111111111,0,0.09259259259259259,0,0,0,0.027777777777777776,0,0.07407407407407407,0,0.07407407407407407,0
0,0,0.00980392156862745,0.058823529411764705,0,0,0.0196078431372549,0.049019607843137254,0.06862745098039216,0.029411764705882353,0,0,0.058823529411764705,0.058823529411764705,0,0,0,0,0.06862745098039216,0,0,0,0.0392156862745098,0.0196078431372549,0,0,0,0,0.0392156862745098,0,0,0,0.0784313725490196,0,0,0,0.029411764705882353,0.0196078431372549,0.13725490196078433,0.00980392156862745,0,0.0196078431372549,0.0196078431372549,0,0,0,0.00980392156862745,0.0196078431372549,0.09803921568627451,0.0392156862745098
0,0,0,0,0,0.17,0.03,0,0,0,0.07,0,0,0,0,0,0.08,0.01,0.01,0,0.05,0,0.15,0,0.12,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0,0,0,0,0.08,0,0,0.06
0.02702702702702703,0.02702702702702703,0,0.009009009009009009,0,0.09009009009009009,0,0,0.04504504504504504,0,0,0,0.009009009009009009,0,0.018018018018018018,0.04504504504504504,0.02702702702702703,0,0.009009009009009009,0,0,0,0.13513513513513514,0.06306306306306306,0,0,0,0,0.04504504504504504,0,0.018018018018018018,0.036036036036036036,0,0.018018018018018018,0.009009009009009009,0.10810810810810811,0,0,0,0,0.02702702702702703,0,0,0,0.08108108108108109,0,0.06306306306306306,0,0.09009009009009009,0
0,0,0,0,0.028037383177570093,0.1588785046728972,0.08411214953271028,0,0,0.009345794392523364,0.037383177570093455,0,0,0,0,0,0.04672897196261682,0,0,0,0,0,0.102803738317757,0,0,0.009345794392523364,0,0,0.037383177570093455,0,0,0,0.018691588785046728,0,0,0,0,0.037383177570093455,0,0.009345794392523364,0.04672897196261682,0,0.037383177570093455,0,0.12149532710280374,0,0.1588785046728972,0,0.018691588785046728,0.037383177570093455
0,0,0.10576923076923077,0,0.038461538461538464,0,0,0,0.0673076923076923,0,0,0,0,0,0,0.009615384615384616,0,0.10576923076923077,0,0.14423076923076922,0,0,0,0.019230769230769232,0,0,0.16346153846153846,0,0.009615384615384616,0.04807692307692308,0,0.0673076923076923,0,0,0.009615384615384616,0,0.07692307692307693,0,0,0,0,0,0,0,0.09615384615384616,0.009615384615384616,0.009615384615384616,0,0,0.019230769230769232
0.08035714285714286,0.008928571428571428,0,0,0.008928571428571428,0.0625,0,0.09821428571428571,0.13392857142857142,0,0.008928571428571428,0,0,0,0,0,0,0.15178571428571427,0,0,0.008928571428571428,0,0,0,0,0.0625,0.03571428571428571,0,0,0,0,0.008928571428571428,0,0,0,0,0,0.017857142857142856,0,0,0.0625,0.03571428571428571,0,0.017857142857142856,0,0.10714285714285714,0,0,0.08928571428571429,0
0.037037037037037035,0,0,0.14814814814814814,0.009259259259259259,0,0,0,0.12962962962962962,0.046296296296296294,0.1574074074074074,0,0,0,0.009259259259259259,0,0,0.12037037037037036,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0.009259259259259259,0,0.027777777777777776,0.018518518518518517,0,0.14814814814814814,0,0,0,0.027777777777777776
0,0.07339449541284404,0,0.045871559633027525,0,0.027522935779816515,0.03669724770642202,0,0,0,0.027522935779816515,0,0,0,0,0.009174311926605505,0,0.045871559633027525,0.05504587155963303,0,0,0.009174311926605505,0,0.009174311926605505,0,0.06422018348623854,0.01834862385321101,0,0,0.027522935779816515,0,0,0.07339449541284404,0,0,0,0.09174311926605505,0.045871559633027525,0.05504587155963303,0,0,0,0,0.03669724770642202,0.09174311926605505,0.027522935779816515,0.06422018348623854,0.05504587155963303,0,0.009174311926605505
0.04,0.04,0,0.03,0,0,0,0.04,0.09,0,0.04,0.02,0,0,0.01,0,0,0.02,0,0.03,0,0.01,0,0,0.01,0.08,0.07,0,0,0.01,0,0.01,0,0.03,0,0,0.05,0.03,0,0,0.03,0.02,0.03,0,0.1,0.03,0.04,0,0.09,0
0.009615384615384616,0,0.0673076923076923,0.028846153846153848,0.009615384615384616,0.09615384615384616,0.019230769230769232,0,0,0.019230769230769232,0.057692307692307696,0,0,0.019230769230769232,0,0,0,0,0.038461538461538464,0.009615384615384616,0,0.019230769230769232,0.019230769230769232,0.07692307692307693,0,0.009615384615384616,0.038461538461538464,0,0.009615384615384616,0,0,0.009615384615384616,0.038461538461538464,0,0,0.028846153846153848,0,0,0.1346153846153846,0.009615384615384616,0.028846153846153848,0,0.057692307692307696,0.038461538461538464,0.04807692307692308,0,0.057692307692307696,0,0,0
0,0,0.03296703296703297,0,0.10989010989010989,0.03296703296703297,0,0,0.01098901098901099,0.08791208791208792,0.04395604395604396,0,0,0,0,0,0,0,0,0,0.0989010989010989,0,0.06593406593406594,0,0,0.01098901098901099,0,0.01098901098901099,0,0,0.06593406593406594,0.0989010989010989,0,0.07692307692307693,0.054945054945054944,0,0,0,0,0,0,0.02197802197802198,0,0,0,0,0.17582417582417584,0,0,0
0.1504424778761062,0.035398230088495575,0.12389380530973451,0,0,0,0,0,0,0.1504424778761062,0,0,0.035398230088495575,0,0,0.02654867256637168,0,0,0,0.061946902654867256,0.035398230088495575,0,0,0,0.1504424778761062,0,0.07964601769911504,0,0,0,0,0.017699115044247787,0,0,0,0.008849557522123894,0.008849557522123894,0,0.08849557522123894,0,0.02654867256637168,0,0,0,0,0,0,0,0,0
0.018018018018018018,0.10810810810810811,0,0,0.036036036036036036,0,0.08108108108108109,0,0.04504504504504504,0.009009009009009009,0.05405405405405406,0,0.02702702702702703,0.018018018018018018,0.009009009009009009,0,0.009009009009009009,0,0.07207207207207207,0,0.009009009009009009,0,0.07207207207207207,0.09009009009009009,0.018018018018018018,0.02702702702702703,0.018018018018018018,0,0,0.018018018018018018,0,0,0.05405405405405406,0.009009009009009009,0,0,0,0,0,0,0.06306306306306306,0,0.018018018018018018,0,0.04504504504504504,0.018018018018018018,0,0.05405405405405406,0,0
0,0,0,0,0,0,0,0,0.019801980198019802,0,0.039603960396039604,0,0,0,0,0,0.0594059405940594,0.0891089108910891,0.0297029702970297,0,0,0,0,0.0594059405940594,0.0297029702970297,0.07920792079207921,0,0.019801980198019802,0,0.12871287128712872,0.009900990099009901,0,0,0,0.039603960396039604,0.04950495049504951,0,0,0,0.07920792079207921,0.06930693069306931,0,0,0.04950495049504951,0.13861386138613863,0,0.009900990099009901,0,0,0
0,0,0,0,0.03409090909090909,0.056818181818181816,0,0,0.056818181818181816,0.03409090909090909,0.056818181818181816,0,0,0.056818181818181816,0.03409090909090909,0,0,0,0.06818181818181818,0,0.03409090909090909,0,0.09090909090909091,0,0,0,0,0.011363636363636364,0,0.056818181818181816,0,0.07954545454545454,0,0,0.09090909090909091,0.011363636363636364,0.022727272727272728,0.022727272727272728,0,0.03409090909090909,0.011363636363636364,0,0.10227272727272728,0,0,0,0,0,0,0.03409090909090909
0.05084745762711865,0,0,0,0.01694915254237288,0.0423728813559322,0.025423728813559324,0.01694915254237288,0.03389830508474576,0.05084745762711865,0.03389830508474576,0.05084745762711865,0,0,0.00847457627118644,0.03389830508474576,0,0.1271186440677966,0,0.00847457627118644,0,0,0.0423728813559322,0.0423728813559322,0.05084745762711865,0,0,0,0.01694915254237288,0.00847457627118644,0.01694915254237288,0,0.00847457627118644,0.01694915254237288,0,0.0847457627118644,0.03389830508474576,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.00847457627118644,0,0,0.00847457627118644,0.00847457627118644,0.01694915254237288,0.0423728813559322,0.025423728813559324,0,0
0,0.08571428571428572,0,0.0380952380952381,0,0,0,0,0.06666666666666667,0,0,0,0,0.01904761904761905,0,0,0,0,0.047619047619047616,0.02857142857142857,0,0,0.14285714285714285,0,0.10476190476190476,0,0.009523809523809525,0,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0.05714285714285714,0,0.047619047619047616,0,0,0.01904761904761905,0.02857142857142857,0.009523809523809525,0,0.10476190476190476,0,0,0.0380952380952381,0,0.05714285714285714
0.02127659574468085,0.0425531914893617,0,0.07446808510638298,0,0,0,0.05319148936170213,0.02127659574468085,0,0.010638297872340425,0.06382978723404255,0,0.02127659574468085,0,0.05319148936170213,0.0425531914893617,0,0.02127659574468085,0.010638297872340425,0.0851063829787234,0.010638297872340425,0,0,0.031914893617021274,0,0,0,0.010638297872340425,0,0.0425531914893617,0,0.09574468085106383,0,0.02127659574468085,0,0,0.010638297872340425,0,0,0.06382978723404255,0.031914893617021274,0.010638297872340425,0.010638297872340425,0,0,0.010638297872340425,0.1276595744680851,0,0
0,0,0.05,0,0,0.07,0.05,0.04,0,0,0,0.02,0,0.03,0,0,0.02,0,0.07,0.07,0.02,0.01,0.01,0,0.04,0,0,0.05,0,0,0.02,0,0.06,0.01,0.02,0,0.04,0.05,0.14,0.01,0,0,0.07,0,0,0.03,0,0,0,0
0,0.056074766355140186,0,0.009345794392523364,0.028037383177570093,0,0.028037383177570093,0.08411214953271028,0.037383177570093455,0,0,0.018691588785046728,0,0,0.009345794392523364,0,0,0,0.037383177570093455,0.037383177570093455,0,0,0.037383177570093455,0,0.028037383177570093,0.04672897196261682,0,0,0.037383177570093455,0,0.04672897196261682,0,0.009345794392523364,0,0.037383177570093455,0,0,0.06542056074766354,0.102803738317757,0.028037383177570093,0,0.018691588785046728,0,0.028037383177570093,0.009345794392523364,0.07476635514018691,0.018691588785046728,0,0.06542056074766354,0
0,0.10679611650485436,0,0.038834951456310676,0,0,0.02912621359223301,0.038834951456310676,0,0.019417475728155338,0.04854368932038835,0.05825242718446602,0,0.038834951456310676,0,0.02912621359223301,0,0.04854368932038835,0,0.06796116504854369,0.038834951456310676,0.009708737864077669,0,0.06796116504854369,0.009708737864077669,0,0,0.038834951456310676,0.019417475728155338,0.019417475728155338,0.009708737864077669,0.009708737864077669,0,0,0,0.009708737864077669,0.04854368932038835,0.038834951456310676,0.06796116504854369,0.009708737864077669,0.02912621359223301,0,0,0.04854368932038835,0,0,0,0,0,0
0,0,0,0,0.16666666666666666,0,0,0,0,0.0196078431372549,0,0.16666666666666666,0,0.12745098039215685,0,0.00980392156862745,0,0.0784313725490196,0,0.0784313725490196,0.11764705882352941,0,0.0392156862745098,0,0,0,0,0.09803921568627451,0,0,0,0,0,0,0.00980392156862745,0,0,0.0784313725490196,0,0,0,0,0,0,0,0,0,0,0.00980392156862745,0
0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.009523809523809525,0,0,0,0.05714285714285714,0,0,0,0,0.06666666666666667,0.0380952380952381,0.05714285714285714,0,0.009523809523809525,0.10476190476190476,0,0,0,0.05714285714285714,0.0380952380952381,0,0.047619047619047616,0,0.0380952380952381,0.05714285714285714,0,0.01904761904761905,0.02857142857142857,0,0.02857142857142857,0,0,0.009523809523809525,0.01904761904761905,0,0,0,0.05714285714285714,0.02857142857142857,0,0.08571428571428572,0
0,0,0.06306306306306306,0,0.05405405405405406,0.018018018018018018,0,0.02702702702702703,0,0,0.04504504504504504,0,0.018018018018018018,0,0.009009009009009009,0.10810810810810811,0,0.11711711711711711,0.07207207207207207,0.018018018018018018,0,0,0,0.02702702702702703,0.10810810810810811,0,0,0.009009009009009009,0.018018018018018018,0,0,0,0.009009009009009009,0,0.009009009009009009,0.036036036036036036,0.009009009009009009,0,0.05405405405405406,0,0.018018018018018018,0.009009009009009009,0,0.036036036036036036,0.06306306306306306,0,0.036036036036036036,0,0,0.009009009009009009
0.02654867256637168,0.10619469026548672,0,0.09734513274336283,0,0,0,0,0,0,0,0.07079646017699115,0,0.035398230088495575,0.035398230088495575,0.02654867256637168,0,0.008849557522123894,0,0.061946902654867256,0.035398230088495575,0,0,0,0.09734513274336283,0,0,0,0,0,0.08849557522123894,0.07079646017699115,0,0,0,0.061946902654867256,0,0.05309734513274336,0,0,0,0,0,0,0.05309734513274336,0,0.061946902654867256,0,0.008849557522123894,0
0.10476190476190476,0,0,0,0,0,0.14285714285714285,0.009523809523809525,0,0.11428571428571428,0.0761904761904762,0.02857142857142857,0.009523809523809525,0,0,0,0,0,0.01904761904761905,0,0.06666666666666667,0,0,0.0380952380952381,0,0,0,0,0.01904761904761905,0,0,0,0,0.01904761904761905,0,0.01904761904761905,0,0,0,0,0,0,0.047619047619047616,0.01904761904761905,0.14285714285714285,0.11428571428571428,0,0.009523809523809525,0,0
0,0.05555555555555555,0.009259259259259259,0.018518518518518517,0,0,0.037037037037037035,0.037037037037037035,0.09259259259259259,0,0,0.12037037037037036,0,0.07407407407407407,0.018518518518518517,0.07407407407407407,0.027777777777777776,0,0.037037037037037035,0.009259259259259259,0.018518518518518517,0,0,0,0.07407407407407407,0,0.027777777777777776,0.027777777777777776,0,0.046296296296296294,0,0.06481481481481481,0,0,0,0,0.018518518518518517,0,0.027777777777777776,0.009259259259259259,0,0,0,0.037037037037037035,0,0.027777777777777776,0,0.009259259259259259,0,0
0,0.020833333333333332,0.13541666666666666,0.020833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14583333333333334,0.010416666666666666,0,0,0.10416666666666667,0.010416666666666666,0,0.14583333333333334,0.010416666666666666,0.010416666666666666,0,0,0,0,0,0,0,0.17708333333333334,0.07291666666666667,0,0,0,0.08333333333333333,0,0,0.010416666666666666,0.020833333333333332,0.020833333333333332
0,0.049019607843137254,0.029411764705882353,0.10784313725490197,0.0392156862745098,0.0784313725490196,0,0.0392156862745098,0.09803921568627451,0,0.08823529411764706,0.09803921568627451,0,0,0,0.06862745098039216,0,0,0,0.0196078431372549,0,0,0,0.00980392156862745,0,0.0392156862745098,0,0,0.029411764705882353,0.00980392156862745,0,0,0.00980392156862745,0.029411764705882353,0,0,0,0.0784313725490196,0,0,0,0.00980392156862745,0.00980392156862745,0,0,0,0,0.0196078431372549,0.029411764705882353,0.00980392156862745
0,0.14912280701754385,0,0.017543859649122806,0.13157894736842105,0,0,0,0.14912280701754385,0.02631578947368421,0,0,0,0.043859649122807015,0.008771929824561403,0.008771929824561403,0,0,0.07894736842105263,0,0,0,0.02631578947368421,0,0,0,0,0,0,0,0.008771929824561403,0.008771929824561403,0,0.043859649122807015,0,0.10526315789473684,0,0.008771929824561403,0.09649122807017543,0,0,0,0,0,0,0.06140350877192982,0.02631578947368421,0,0,0
0.010101010101010102,0,0,0.13131313131313133,0.050505050505050504,0.08080808080808081,0,0,0,0,0.04040404040404041,0.1111111111111111,0,0.06060606060606061,0,0.08080808080808081,0.050505050505050504,0,0.020202020202020204,0.030303030303030304,0,0,0,0,0,0,0.06060606060606061,0,0,0,0.020202020202020204,0,0,0.04040404040404041,0.020202020202020204,0,0,0,0.06060606060606061,0.04040404040404041,0.0707070707070707,0,0,0,0,0,0,0,0.020202020202020204,0
0,0,0,0.00980392156862745,0,0.0392156862745098,0,0.029411764705882353,0.06862745098039216,0.00980392156862745,0.0196078431372549,0.058823529411764705,0.0196078431372549,0.029411764705882353,0.029411764705882353,0,0.00980392156862745,0.0196078431372549,0,0,0.06862745098039216,0,0.00980392156862745,0.029411764705882353,0.1568627450980392,0.0784313725490196,0.00980392156862745,0.00980392156862745,0,0.0196078431372549,0.029411764705882353,0,0,0.00980392156862745,0.00980392156862745,0,0,0,0,0.06862745098039216,0,0,0.029411764705882353,0,0,0.049019607843137254,0,0.0196078431372549,0.0392156862745098,0.0196078431372549
0.04716981132075472,0.018867924528301886,0.009433962264150943,0.07547169811320754,0,0,0.018867924528301886,0.0660377358490566,0.009433962264150943,0.009433962264150943,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.03773584905660377,0.009433962264150943,0.009433962264150943,0,0.02830188679245283,0.07547169811320754,0.0660377358490566,0,0,0.03773584905660377,0,0.018867924528301886,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.018867924528301886,0.02830188679245283,0,0,0.018867924528301886,0,0,0,0,0,0.0660377358490566,0.03773584905660377,0,0.009433962264150943,0,0.02830188679245283,0,0.02830188679245283,0,0.0660377358490566,0,0
0,0.024096385542168676,0.03614457831325301,0,0,0,0,0,0,0,0.08433734939759036,0,0,0,0.04819277108433735,0.012048192771084338,0.024096385542168676,0,0,0,0,0,0,0,0,0,0.060240963855421686,0.08433734939759036,0,0.10843373493975904,0,0.04819277108433735,0,0,0.08433734939759036,0.07228915662650602,0.012048192771084338,0,0,0.03614457831325301,0.03614457831325301,0,0,0.20481927710843373,0,0,0,0,0,0.024096385542168676
0,0.03418803418803419,0.06837606837606838,0,0,0.10256410256410256,0.02564102564102564,0.1282051282051282,0.042735042735042736,0,0,0.017094017094017096,0,0,0,0,0,0.1111111111111111,0,0,0.042735042735042736,0,0,0.05982905982905983,0.042735042735042736,0,0.02564102564102564,0,0.03418803418803419,0,0,0,0.03418803418803419,0.017094017094017096,0.02564102564102564,0,0,0.02564102564102564,0,0,0,0,0.03418803418803419,0,0.017094017094017096,0.042735042735042736,0,0.05982905982905983,0,0.008547008547008548
